Job ID;Job Title;Company Name;Publication Date;Location;URL;Job Type;Salary;Skills
4592416;Full Stack Web and Mobile App Developer;Shopwin General Trading LLC ;Yesterday;"Dubai, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=2?jobId=4592416;Full Time Employee;Unspecified;"['What Required Skills You will Bring:', 'Diploma in related discipline with minimum 5 years of document control experience in an engineering design / consulting environment.Proficient keyboard skills and a working knowledge of MS Windows and related word processing, spreadsheet, and database software is required.\xa0Assignments will require a working knowledge of ACONEXGood written and oral communication, organizational, and interpersonal skills, as well as a demonstrated ability to interact effectively with project personnel and management.\xa0', '']"
4587387;"HPC Manager, G42 Cloud";Group 42;10 days ago;"Abu Dhabi, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=2?jobId=4587387;Full Time Employee;Unspecified;"['What Required Skills You will Bring:', 'Diploma in related discipline with minimum 5 years of document control experience in an engineering design / consulting environment.Proficient keyboard skills and a working knowledge of MS Windows and related word processing, spreadsheet, and database software is required.\xa0Assignments will require a working knowledge of ACONEXGood written and oral communication, organizational, and interpersonal skills, as well as a demonstrated ability to interact effectively with project personnel and management.\xa0', '']"
4587326;Mechanical Engineer;Al Futtaim Group;10 days ago;UAE;https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=2?jobId=4587326;Full Time Employee;Unspecified;"['What Required Skills You will Bring:', 'Diploma in related discipline with minimum 5 years of document control experience in an engineering design / consulting environment.Proficient keyboard skills and a working knowledge of MS Windows and related word processing, spreadsheet, and database software is required.\xa0Assignments will require a working knowledge of ACONEXGood written and oral communication, organizational, and interpersonal skills, as well as a demonstrated ability to interact effectively with project personnel and management.\xa0', '']"
4587342;ASSISTANT RESIDENT ENGINEER;Parsons - United Arab Emirates;10 days ago;"Abu Dhabi, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=2?jobId=4587342;Full Time Employee;Unspecified;"['What Required Skills You will Bring:', 'Diploma in related discipline with minimum 5 years of document control experience in an engineering design / consulting environment.Proficient keyboard skills and a working knowledge of MS Windows and related word processing, spreadsheet, and database software is required.\xa0Assignments will require a working knowledge of ACONEXGood written and oral communication, organizational, and interpersonal skills, as well as a demonstrated ability to interact effectively with project personnel and management.\xa0', '']"
4588685;RESIDENT ENGINEER;Parsons - United Arab Emirates;8 days ago;"Abu Dhabi, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=2?jobId=4588685;Full Time Employee;Unspecified;"['What Required Skills You will Bring:', 'Diploma in related discipline with minimum 5 years of document control experience in an engineering design / consulting environment.Proficient keyboard skills and a working knowledge of MS Windows and related word processing, spreadsheet, and database software is required.\xa0Assignments will require a working knowledge of ACONEXGood written and oral communication, organizational, and interpersonal skills, as well as a demonstrated ability to interact effectively with project personnel and management.\xa0', '']"
4588036;PRINCIPAL HIGHWAY ENGINEER;Parsons - United Arab Emirates;9 days ago;"Abu Dhabi, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=2?jobId=4588036;Full Time Employee;Unspecified;"['What Required Skills You will Bring:', 'Diploma in related discipline with minimum 5 years of document control experience in an engineering design / consulting environment.Proficient keyboard skills and a working knowledge of MS Windows and related word processing, spreadsheet, and database software is required.\xa0Assignments will require a working knowledge of ACONEXGood written and oral communication, organizational, and interpersonal skills, as well as a demonstrated ability to interact effectively with project personnel and management.\xa0', '']"
4584743;Production Supervisor - Joinery/Fit Out;Black & Grey HR;14 days ago;"Dubai, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=2?jobId=4584743;Full Time Employee;Unspecified;"['What Required Skills You will Bring:', 'Diploma in related discipline with minimum 5 years of document control experience in an engineering design / consulting environment.Proficient keyboard skills and a working knowledge of MS Windows and related word processing, spreadsheet, and database software is required.\xa0Assignments will require a working knowledge of ACONEXGood written and oral communication, organizational, and interpersonal skills, as well as a demonstrated ability to interact effectively with project personnel and management.\xa0', '']"
4584245;Estimator;Dewan Consultants ;15 days ago;"Dubai, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=2?jobId=4584245;Full Time Employee;Unspecified;"['What Required Skills You will Bring:', 'Diploma in related discipline with minimum 5 years of document control experience in an engineering design / consulting environment.Proficient keyboard skills and a working knowledge of MS Windows and related word processing, spreadsheet, and database software is required.\xa0Assignments will require a working knowledge of ACONEXGood written and oral communication, organizational, and interpersonal skills, as well as a demonstrated ability to interact effectively with project personnel and management.\xa0', '']"
4584208;Estimator;Dewan Consultants ;15 days ago;"Dubai, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=2?jobId=4584208;Full Time Employee;Unspecified;"['What Required Skills You will Bring:', 'Diploma in related discipline with minimum 5 years of document control experience in an engineering design / consulting environment.Proficient keyboard skills and a working knowledge of MS Windows and related word processing, spreadsheet, and database software is required.\xa0Assignments will require a working knowledge of ACONEXGood written and oral communication, organizational, and interpersonal skills, as well as a demonstrated ability to interact effectively with project personnel and management.\xa0', '']"
4588686;WATER /WASTEWATER MODELING LEAD;Parsons - United Arab Emirates;8 days ago;"Abu Dhabi, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=2?jobId=4588686;Full Time Employee;Unspecified;"['What Required Skills You will Bring:', 'Diploma in related discipline with minimum 5 years of document control experience in an engineering design / consulting environment.Proficient keyboard skills and a working knowledge of MS Windows and related word processing, spreadsheet, and database software is required.\xa0Assignments will require a working knowledge of ACONEXGood written and oral communication, organizational, and interpersonal skills, as well as a demonstrated ability to interact effectively with project personnel and management.\xa0', '']"
4586329;JUNIOR ESTIMATOR/QUANTITY SURVEYOR;Parsons - United Arab Emirates;11 days ago;"Abu Dhabi, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=2?jobId=4586329;Full Time Employee;Unspecified;"['What Required Skills You will Bring:', 'Diploma in related discipline with minimum 5 years of document control experience in an engineering design / consulting environment.Proficient keyboard skills and a working knowledge of MS Windows and related word processing, spreadsheet, and database software is required.\xa0Assignments will require a working knowledge of ACONEXGood written and oral communication, organizational, and interpersonal skills, as well as a demonstrated ability to interact effectively with project personnel and management.\xa0', '']"
4586326;BIM MODELER– DRY UTILITIES;Parsons - United Arab Emirates;11 days ago;"Abu Dhabi, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=2?jobId=4586326;Full Time Employee;Unspecified;"['What Required Skills You will Bring:', 'Diploma in related discipline with minimum 5 years of document control experience in an engineering design / consulting environment.Proficient keyboard skills and a working knowledge of MS Windows and related word processing, spreadsheet, and database software is required.\xa0Assignments will require a working knowledge of ACONEXGood written and oral communication, organizational, and interpersonal skills, as well as a demonstrated ability to interact effectively with project personnel and management.\xa0', '']"
4588663;Technical Engineer;United Technology Group;8 days ago;"Dubai, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=2?jobId=4588663;Full Time Employee;Unspecified;"['What Required Skills You will Bring:', 'Diploma in related discipline with minimum 5 years of document control experience in an engineering design / consulting environment.Proficient keyboard skills and a working knowledge of MS Windows and related word processing, spreadsheet, and database software is required.\xa0Assignments will require a working knowledge of ACONEXGood written and oral communication, organizational, and interpersonal skills, as well as a demonstrated ability to interact effectively with project personnel and management.\xa0', '']"
4587358;SENIOR PLANNING ENGINEER;Parsons - United Arab Emirates;10 days ago;"Abu Dhabi, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=2?jobId=4587358;Full Time Employee;Unspecified;"['What Required Skills You will Bring:', 'Diploma in related discipline with minimum 5 years of document control experience in an engineering design / consulting environment.Proficient keyboard skills and a working knowledge of MS Windows and related word processing, spreadsheet, and database software is required.\xa0Assignments will require a working knowledge of ACONEXGood written and oral communication, organizational, and interpersonal skills, as well as a demonstrated ability to interact effectively with project personnel and management.\xa0', '']"
4586362;Data Scientist;ManpowerGroup Middle East;11 days ago;"Dubai, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=2?jobId=4586362;Full Time Employee;Unspecified;"['What Required Skills You will Bring:', 'Diploma in related discipline with minimum 5 years of document control experience in an engineering design / consulting environment.Proficient keyboard skills and a working knowledge of MS Windows and related word processing, spreadsheet, and database software is required.\xa0Assignments will require a working knowledge of ACONEXGood written and oral communication, organizational, and interpersonal skills, as well as a demonstrated ability to interact effectively with project personnel and management.\xa0', '']"
4588344;Development Manager;Room to Read;2 days ago;"Dubai, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4588344;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4574483;Head Chef;Al Barakah Holding;28 days ago;"Abu Dhabi, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4574483;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4587126;IT In-charge;Marina View Hotel Apartments;10 days ago;"Dubai, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4587126;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4586321;PLANNING ENGINEER;Parsons - United Arab Emirates;11 days ago;"Abu Dhabi, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4586321;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4587337;Project Engineer - Elevators Division;Al Futtaim Group;10 days ago;UAE;https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4587337;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4586331;ARCHITECT;Parsons - United Arab Emirates;11 days ago;"Abu Dhabi, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4586331;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4556354;Software Engr II;Honeywell;30+ days ago;"Dubai, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4556354;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4560018;Advanced Software Engr;Honeywell;30+ days ago;"Dubai, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4560018;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4560014;Software Engr II;Honeywell;30+ days ago;"Dubai, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4560014;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4556358;Sr Advanced Software Engr;Honeywell;30+ days ago;"Dubai, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4556358;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4560093;Sr Advanced Software Engr;Honeywell;30+ days ago;"Dubai, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4560093;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4591368;ARCHITECT;Parsons - United Arab Emirates;2 days ago;"Abu Dhabi, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4591368;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4589630;Mechanical Engineer;bindakhan mechanical engi & turning llc;5 days ago;"Dubai, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4589630;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4591277;IT Consultant;Mustasharcom for Informatics Solutions;2 days ago;"Abu Dhabi, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4591277;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4590528;Energy Engineer;Innovation;4 days ago;"Dubai, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4590528;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4574520;Sr. Petroleum Engineer;The ReKruiters;28 days ago;"Sharjah, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4574520;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4581932;SENIOR ELECTRICAL ENGINEER;Parsons - United Arab Emirates;18 days ago;"Abu Dhabi, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4581932;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
4576464;JUNIOR DRAINAGE ENGINEER;Parsons - United Arab Emirates;25 days ago;"Abu Dhabi, UAE";https://www.bayt.com/en/uae/jobs/software-engineer-jobs/?page=3?jobId=4576464;Full Time Employee;Unspecified;"['Required Qualifications', '', 'Education ', 'The ideal candidate will hold a Bachelor’s Degree or have equivalent work experience', '', 'Relevant Experience\xa0', '', 'Bachelor’s Degree or equivalent work experienceAt least 7-8 years of relevant work experience in a similar roleProven experience of achieving fundraising results, including successful relationship management, and income generationProven experience in successfully cultivating foundation, individual and corporate donors and in securing five and six-figure donationsFamiliar with the legal framework and regulations in the UAE regionProven ability to work successfully in a fast-paced environment while managing multiple projects and prioritiesExcellent written and spoken communications skills in Arabic & EnglishWillingness and ability to work autonomously and collaboratively with a teamPrior success working closely and building relationships with diverse groups of peopleStrong work ethic, results and detail-orientedAbility to be flexible and proactively problem solveEffectiveness in working or volunteering in a non-profit organization that is focused on maintaining high-quality work and low overheadAbility and desire to travel internationally, as neededAdept at using MS Excel, MS Word, PowerPoint, database systems and communicating over emailLegally eligible to work in Dubai"
